recommendationid,Polarity,Subjectivity,NLTK_Compound,Sentiment_Label
212453971,-0.000333333333333341,0.44033333333333335,0.8604,Positive
212453160,-0.45,0.7,0.0202,Neutral
212452488,-0.4000000000000001,0.7666666666666666,-0.5283,Negative
212451547,0.16863636363636364,0.37545454545454543,0.8764,Positive
212450606,0.12,0.56,0.8346,Positive
212447471,0.056249999999999994,0.6041666666666667,-0.6856,Negative
212445594,-0.6999999999999998,0.8666666666666668,-0.9901,Negative
212445196,1.0,0.54,0.6074,Positive
212444545,-0.0035714285714285765,0.425,-0.5423,Negative
212436493,-0.2333333333333334,0.44833333333333336,-0.6013,Negative
212428647,0.18148148148148147,0.3962962962962963,-0.8481,Negative
212425219,0.125,0.6666666666666666,-0.34,Negative
212421288,0.10000000000000003,0.9,0.1548,Positive
212418592,-0.06606060606060607,0.45757575757575764,-0.128,Negative
212406004,-0.06296296296296296,0.7444444444444445,-0.1779,Negative
212402210,0.2,0.30000000000000004,0.0,Neutral
212391803,0.47,0.5790476190476191,0.8122,Positive
212391237,0.1355042016806723,0.5781279178338001,0.985,Positive
212388742,-0.2,0.0,-0.6705,Negative
212386505,0.39,0.26,0.6361,Positive
212384780,0.3066666666666667,0.7083333333333334,0.7579,Positive
212383291,0.0,0.0,0.0,Neutral
212382867,-0.2,0.1,-0.2732,Negative
212382496,0.5,0.6,0.6369,Positive
212381298,0.29523809523809524,0.5476190476190477,0.9477,Positive
212380989,-0.39999999999999997,0.5,-0.6553,Negative
212379911,0.5,0.5,0.0,Neutral
212379072,0.19999999999999998,0.25,0.4404,Positive
212379016,0.0,0.0,0.0,Neutral
212377802,0.12039055147750802,0.6193798230754753,0.5331,Positive
212376691,-0.042857142857142864,0.37142857142857144,0.8387,Positive
212376457,0.44999999999999996,0.45000000000000007,0.5777,Positive
212375815,0.033333333333333326,0.562962962962963,0.5859,Positive
212374171,0.2882222222222222,0.686,0.9876,Positive
212374102,-0.5499999999999999,0.5333333333333333,-0.5423,Negative
212373158,-0.11666666666666667,0.0,-0.8442,Negative
212371001,0.07270833333333333,0.3994444444444445,0.957,Positive
212370988,0.07500000000000001,0.7625,0.8271,Positive
212365124,-0.24545454545454543,0.40303030303030307,-0.8711,Negative
212363952,0.0,0.0,0.0,Neutral
212361224,-0.01022727272727273,0.40075757575757576,0.4459,Positive
212359156,0.14999999999999997,0.5,0.6486,Positive
212349558,-0.0006249999999999867,0.7,0.7557,Positive
212346240,-0.027272727272727268,0.509090909090909,0.9289,Positive
212342741,0.04999999999999999,0.5,0.2732,Positive
212331430,0.3366666666666666,0.56,0.7316,Positive
212330336,0.16066666666666668,0.5086666666666667,0.9585,Positive
212330034,-0.225,0.48881118881118885,0.8967,Positive
212329493,0.352,0.44800000000000006,0.8625,Positive
212329346,0.3,0.2,0.5106,Positive
212325594,0.0,0.0,0.0,Neutral
212317827,-0.4,0.4,0.0,Neutral
212315792,0.15,0.21666666666666667,0.0,Neutral
212313715,0.0027777777777777493,0.5138888888888888,0.6652,Positive
212313283,-0.17500000000000002,0.4354166666666667,-0.8873,Negative
212306172,-0.1625,0.275,0.2146,Positive
212305587,0.075,0.325,0.8969,Positive
212304551,-0.26,0.6366666666666666,-0.9062,Negative
212303721,0.3666666666666667,0.7999999999999999,0.4003,Positive
212303407,0.10550595238095237,0.6725198412698412,0.6862,Positive
212299277,0.22499999999999998,0.425,0.8737,Positive
212288817,-0.003311011904761902,0.5029017857142856,0.9466,Positive
212288788,-0.13333333333333333,0.3,0.0,Neutral
212286449,0.36,0.42800000000000005,0.8012,Positive
212285736,0.7,0.6000000000000001,0.5647,Positive
212277359,0.1111111111111111,0.47777777777777786,0.7178,Positive
212272533,0.23333333333333336,0.7666666666666666,0.8104,Positive
212268046,-0.037500000000000006,0.725,0.8126,Positive
212264013,0.14166666666666666,0.37083333333333335,0.6249,Positive
212262082,0.3,0.35,0.6369,Positive
212244284,0.2888888888888889,0.4000000000000001,0.9611,Positive
212230434,-0.15,0.3444444444444445,-0.5267,Negative
212228291,0.3,0.7,0.7906,Positive
212227903,0.25,0.35,0.784,Positive
212226408,0.15,0.5166666666666667,0.6855,Positive
212225061,0.037500000000000006,0.7708333333333334,-0.384,Negative
212223748,0.1703703703703704,0.487037037037037,0.8854,Positive
212223700,0.2333333333333333,0.5166666666666667,0.836,Positive
212222269,0.051884057971014495,0.5991511387163561,-0.3036,Negative
212222173,0.25,0.5499999999999999,0.9312,Positive
212221710,0.0,0.0,-0.5574,Negative
212221689,0.0,0.0,0.0,Neutral
212219846,0.06785714285714285,0.4214285714285714,0.7988,Positive
212219737,-0.16,0.5166666666666667,-0.0534,Negative
212216506,-0.02222222222222223,0.37777777777777777,0.8962,Positive
212216483,0.19999999999999998,0.7083333333333334,-0.0129,Neutral
212216130,0.14375,0.6,0.4926,Positive
212216084,0.16944444444444443,0.5805555555555556,0.8659,Positive
212214648,0.04999999999999999,0.5,0.6697,Positive
212211702,0.375,0.75,0.6696,Positive
212211155,0.20000000000000004,0.44999999999999996,0.6249,Positive
212206103,-0.5,1.0,0.0258,Neutral
212205418,0.3333333333333333,0.3666666666666667,0.5267,Positive
212203809,0.0,0.0,0.4939,Positive
212203300,1.0,0.3,0.6369,Positive
212201496,-0.7,0.7,-0.6249,Negative
212198662,0.0,0.0,0.0,Neutral
212197161,0.14574592074592074,0.4202214452214453,0.4926,Positive
212191454,0.0,0.0,0.0,Neutral
212191007,0.78,1.0,0.4754,Positive
212190653,0.2583333333333333,0.5666666666666667,0.8338,Positive
212187754,-0.209375,0.69375,0.4588,Positive
212186837,0.21999999999999997,0.6466666666666666,0.8515,Positive
212184815,0.25,0.25,0.4404,Positive
212184233,0.3,0.35,0.6369,Positive
212183954,0.0,0.0,0.6249,Positive
212183844,0.0,0.0,0.0,Neutral
212180103,0.40937500000000004,0.53125,0.8636,Positive
212172420,0.12638888888888888,0.4694444444444445,0.8945,Positive
212168495,0.10000000000000003,0.65,0.5859,Positive
212162761,-0.16666666666666666,0.6074074074074074,0.9337,Positive
212159585,0.0,0.0,0.5859,Positive
212146835,0.0,0.0,0.1695,Positive
212141886,0.0,0.0,-0.2732,Negative
212134476,0.16666666666666666,0.39999999999999997,0.4404,Positive
212125663,0.07499999999999998,0.525,0.765,Positive
212119226,0.55,0.65,0.7351,Positive
212107675,-0.12499999999999999,0.6285714285714284,0.4804,Positive
212104366,0.11428571428571425,0.35714285714285715,0.9153,Positive
212102918,0.16666666666666666,0.35000000000000003,0.8438,Positive
212098550,-0.4,0.4,0.0,Neutral
212090724,-0.011363636363636367,0.42500000000000004,-0.4404,Negative
212084961,0.039999999999999994,0.33833333333333326,0.9303,Positive
212083612,0.07407407407407407,0.6814814814814816,0.7644,Positive
212083437,0.14999999999999997,0.5,0.4404,Positive
212070413,0.0,0.0,0.3612,Positive
212069042,-0.22499999999999998,0.7666666666666666,0.5647,Positive
212068797,0.0,0.0,-0.9136,Negative
212064874,0.08888888888888886,0.41111111111111115,0.6369,Positive
212063341,0.3,0.35,0.6369,Positive
212054494,-0.10721726190476194,0.5745535714285716,0.9634,Positive
212053892,0.06666666666666668,0.7733333333333332,0.6486,Positive
212052169,0.0,0.0,0.0,Neutral
212052073,-0.08750000000000002,0.95,0.1027,Positive
212038767,0.08833333333333333,0.5366666666666666,0.6797,Positive
212025249,-0.4,0.4,0.0,Neutral
212021698,0.2555555555555556,0.3444444444444444,0.6369,Positive
212005909,0.11249999999999998,0.4375,0.8968,Positive
211999096,0.24700000000000003,0.47400000000000003,0.8651,Positive
211987329,0.20625,0.725,0.5562,Positive
211980127,-0.2,0.65,0.0,Neutral
211972853,0.4666666666666667,0.7166666666666667,0.5472,Positive
211963575,0.22666666666666666,0.5553439153439155,0.9811,Positive
211957637,0.16666666666666666,0.5916666666666667,0.6124,Positive
211954659,-0.25,0.25,0.0,Neutral
211938970,0.13785714285714284,0.375,-0.6249,Negative
211935708,-0.05000000000000002,0.30000000000000004,0.5267,Positive
211932372,0.5166666666666667,0.5666666666666668,0.9702,Positive
211930004,0.016666666666666646,0.21666666666666667,-0.8442,Negative
211925564,0.14999999999999997,0.6000000000000001,0.7964,Positive
211919916,0.2333333333333333,0.65,0.6705,Positive
211916181,-0.8,0.9,-0.5719,Negative
211878730,0.595,0.505,0.8268,Positive
211877507,0.05833333333333333,0.5666666666666667,0.9186,Positive
211875957,0.3,0.7,0.6369,Positive
211873711,0.3666666666666667,0.6333333333333333,0.6955,Positive
211862641,-0.2,0.5,0.296,Positive
211860975,0.06666666666666665,0.5583333333333333,0.0,Neutral
211854600,0.0,0.7666666666666666,0.7845,Positive
211851649,0.031818181818181794,0.4378787878787879,0.3944,Positive
211851478,0.0,0.0,0.0,Neutral
211851255,1.0,0.7800000000000001,0.6554,Positive
211847813,0.24318181818181817,0.575,0.3182,Positive
211846347,0.5,0.6,0.7783,Positive
211843214,-0.06000000000000001,0.36,0.0,Neutral
211843161,-0.21666666666666667,0.7083333333333334,-0.9393,Negative
211835628,0.06927489177489178,0.4323258297258297,0.9973,Positive
211825654,0.05381944444444447,0.5833333333333334,0.9542,Positive
211824084,0.036666666666666646,0.6933333333333334,-0.3535,Negative
211823727,0.14413419913419911,0.4361616161616161,0.9774,Positive
211820421,0.0,0.0,-0.4939,Negative
211809964,0.011666666666666669,0.5633333333333332,0.9247,Positive
211809062,0.0,0.0,0.0,Neutral
211805503,0.4,0.6,0.714,Positive
211803866,-0.043650793650793655,0.49126984126984125,-0.9201,Negative
211802548,-0.029166666666666674,0.325,0.7263,Positive
211802331,0.0,0.0,0.3612,Positive
211798693,0.22499999999999995,0.42500000000000004,0.7992,Positive
211797997,0.04999999999999999,0.5,-0.8126,Negative
211797596,-0.3458333333333333,0.4708333333333333,-0.1027,Negative
211795945,0.3666666666666667,0.39999999999999997,0.765,Positive
211795908,0.48333333333333334,0.5333333333333333,0.9231,Positive
211793530,0.3,0.35,0.6369,Positive
212590364,0.35,0.5499999999999999,0.802,Positive
212587428,0.01333333333333333,0.2866666666666667,0.0516,Positive
212578412,0.23214285714285715,0.41428571428571426,0.4451,Positive
212560825,0.6,0.55,0.1027,Positive
212541673,0.0,0.0,0.0,Neutral
212527479,0.06809523809523808,0.43792717086834737,0.9851,Positive
212521777,0.7,0.6000000000000001,0.4927,Positive
212518403,0.0,0.1,0.0,Neutral
212510261,-0.4,0.4,-0.2023,Negative
212505594,0.5,0.5,0.4404,Positive
212503642,0.12285714285714286,0.49428571428571433,0.8833,Positive
212499341,0.14999999999999997,0.5,0.6486,Positive
212493137,0.020833333333333336,0.5375,0.9356,Positive
212491493,-0.025000000000000022,0.6,0.4404,Positive
212486030,0.10235544217687079,0.4918622448979593,0.98,Positive
212474898,0.11485564167015781,0.6250628403854208,0.9883,Positive
212472725,0.5,0.5625,0.9273,Positive
212464133,0.07857142857142856,0.375,-0.8599,Negative
212453945,0.8,0.75,0.6249,Positive
212452517,0.125,0.4916666666666667,-0.4599,Negative
212449284,0.2,0.4722222222222222,-0.4939,Negative
212437154,-0.15555555555555556,0.2888888888888889,0.3612,Positive
212433591,-0.1464285714285714,0.34404761904761905,-0.1655,Negative
212428042,0.4633333333333334,0.5866666666666667,0.9152,Positive
212424138,0.0,0.0,0.0,Neutral
212421450,0.2035483870967742,0.37440860215053773,0.9817,Positive
212420649,0.13999999999999999,0.5050000000000001,0.5574,Positive
212414856,-0.4,0.4,0.6705,Positive
212414281,0.4,0.5625,0.5574,Positive
212413723,-0.006896551724137932,0.44166666666666676,0.9827,Positive
212408188,0.16,0.37666666666666676,0.8655,Positive
212391752,0.0,0.0,0.0,Neutral
212390004,0.0,0.0,0.4767,Positive
212389181,-0.075,0.39999999999999997,0.5972,Positive
212385765,-0.05000000000000001,0.27499999999999997,0.4005,Positive
212382911,0.45,0.6499999999999999,0.4404,Positive
212379730,0.3444444444444444,0.5888888888888889,0.7783,Positive
212378739,-0.15707070707070708,0.4412457912457912,0.608,Positive
212377639,-0.5,0.4,-0.5848,Negative
212375861,0.08,0.24666666666666667,0.7351,Positive
212373948,-0.08333333333333331,0.6625000000000001,-0.6023,Negative
212371655,0.36875,0.42500000000000004,0.8687,Positive
212371084,0.13333333333333336,0.6018518518518519,0.9144,Positive
212370355,0.09888167388167386,0.47734487734487724,0.9624,Positive
212366088,0.11264367816091954,0.5505747126436783,0.9741,Positive
212354414,0.18815656565656566,0.5826515151515151,0.9906,Positive
212337046,-0.1,0.2,-0.6486,Negative
212331447,0.07774846985373302,0.4033967981336401,0.9899,Positive
212318622,0.0,0.75,0.5267,Positive
212307567,0.19641927083333333,0.4791666666666667,0.9368,Positive
212296006,-0.10219155844155844,0.48555194805194807,-0.2481,Negative
212284810,0.175,0.5750000000000001,0.8477,Positive
212278359,0.0,0.0,0.0,Neutral
212268168,0.25000000000000006,0.6083333333333333,0.886,Positive
212266885,0.19999999999999998,0.4375,0.9623,Positive
212266681,-0.02750000000000001,0.31500000000000006,0.8744,Positive
212265435,0.16904761904761903,0.36666666666666664,0.9019,Positive
212263576,0.5,0.5,0.4404,Positive
212261303,-0.06666666666666667,0.17777777777777778,-0.1027,Negative
212238618,0.09999999999999999,0.46666666666666673,0.765,Positive
212216662,-0.00916666666666667,0.42270833333333335,0.5742,Positive
212209138,0.8,0.75,0.0772,Positive
212208290,-0.1,0.2,-0.6486,Negative
212206740,-0.13333333333333333,0.5666666666666668,0.0258,Neutral
212204691,0.13095238095238093,0.38095238095238093,-0.2263,Negative
212202066,-0.4,0.4,0.4019,Positive
212196688,-0.034999999999999996,0.32666666666666666,0.7328,Positive
212187099,0.3,0.2,0.7506,Positive
212185420,-0.02500000000000001,0.32857142857142857,0.7717,Positive
212180550,0.08796296296296297,0.4824074074074074,-0.0926,Negative
212178341,0.12600732600732603,0.5104395604395605,0.9117,Positive
212175916,0.16666666666666666,0.6,0.8625,Positive
212175011,0.01121693121693122,0.616984126984127,0.9393,Positive
212152767,0.1125,0.44722222222222224,0.7761,Positive
212134276,0.0,0.0,0.0,Neutral
212112280,0.2,0.575,0.6249,Positive
212111934,0.06470588235294118,0.5014705882352941,0.9949,Positive
212109462,0.19999999999999996,0.46666666666666673,0.861,Positive
212105959,-0.4,0.4,-0.2584,Negative
212095519,0.07777777777777777,0.4222222222222222,0.802,Positive
212081185,0.0,0.0,0.0,Neutral
212072638,0.15,0.45,0.0387,Neutral
212031335,0.13333333333333333,0.39999999999999997,0.7935,Positive
212010930,-0.019958592132505167,0.548633540372671,0.4927,Positive
212010590,0.075,0.575,0.0,Neutral
211998526,0.0014204545454545442,0.32765151515151514,-0.5574,Negative
211991245,0.15555555555555556,0.3888888888888889,0.9538,Positive
211990485,0.05499999999999998,0.5358333333333333,0.9392,Positive
211983863,0.4666666666666666,0.48333333333333334,0.7783,Positive
211940485,0.3,0.35,0.5719,Positive
211927245,-0.22708333333333333,0.43333333333333335,0.4265,Positive
211926668,-0.5,0.3,-0.9022,Negative
211923021,0.15721288515406162,0.5112745098039216,0.904,Positive
211901428,0.15557142857142855,0.5217142857142857,0.6949,Positive
211897187,0.14999999999999997,0.5,0.4404,Positive
211889161,0.55,0.7333333333333334,0.8775,Positive
211874873,0.15,0.6,0.5106,Positive
211874187,0.0,0.35714285714285715,-0.5719,Negative
211868663,0.48750000000000004,0.26,0.819,Positive
211863125,0.5,0.32857142857142857,0.8658,Positive
211841042,0.25499999999999995,0.5900000000000001,0.4927,Positive
211807632,0.29583333333333334,0.4666666666666666,0.3382,Positive
211805995,-0.012500000000000011,0.6000000000000001,0.7424,Positive
211796929,0.0,0.0,0.296,Positive
211794530,0.0,0.0,-0.3125,Negative
211793219,0.0,0.0,0.0,Neutral
211788313,0.4,0.9,0.5859,Positive
211759565,0.25107142857142856,0.34952380952380946,0.5255,Positive
211759076,-0.325,0.325,-0.2732,Negative
211757159,0.6333333333333333,0.8916666666666666,0.8718,Positive
211747516,0.18011363636363634,0.575,0.8622,Positive
211740032,-0.2,0.0,-0.7783,Negative
211739638,0.06666666666666665,0.4277777777777778,0.9136,Positive
211739604,0.35833333333333334,0.65625,0.8442,Positive
211736294,0.2,0.3,-0.6597,Negative
211723244,0.625,0.5,0.5837,Positive
211721775,0.0,0.0,0.0516,Positive
211721214,0.0,0.0,-0.0382,Neutral
211715635,0.45555555555555555,0.5277777777777778,0.9732,Positive
211709867,0.04999999999999999,0.275,0.5994,Positive
211703007,0.19999999999999998,0.2333333333333333,0.3182,Positive
211701420,0.3,0.35,0.6369,Positive
211697057,0.050000000000000044,0.65,0.8622,Positive
211690220,0.3,0.35,0.6369,Positive
211683208,0.07999999999999999,0.24500000000000002,0.85,Positive
211678556,0.01666666666666669,0.3833333333333333,0.1779,Positive
211672065,-0.09801587301587301,0.3366213151927438,-0.7534,Negative
211669967,0.0,0.0,0.0,Neutral
211669230,0.42500000000000004,0.5375,0.9705,Positive
211651956,-0.03333333333333336,0.4666666666666666,0.3476,Positive
211632676,0.1751955782312925,0.5744217687074832,0.9962,Positive
211626430,0.08333333333333336,0.42500000000000004,0.5164,Positive
211620254,0.3,0.575,0.8442,Positive
211600221,0.16642857142857143,0.41428571428571426,-0.235,Negative
211597272,-0.4,0.4,-0.5994,Negative
211591525,0.255,0.5149999999999999,0.9584,Positive
211589195,-0.15000000000000002,0.30000000000000004,0.0,Neutral
211577883,0.18333333333333332,0.6666666666666666,0.8225,Positive
211573866,0.0,0.0,0.0,Neutral
211571162,0.0,0.0,0.7896,Positive
211568142,0.275,0.6875,0.8625,Positive
211560939,0.0,0.0,0.6808,Positive
211559016,0.10000000000000003,0.65,0.8519,Positive
211541132,-0.5,0.4,0.0,Neutral
211539039,0.13999999999999999,0.8800000000000001,0.7906,Positive
211535794,0.21250000000000002,0.5583333333333333,0.7177,Positive
211533681,0.13333333333333333,0.3666666666666667,0.8999,Positive
211533570,0.14897959183673468,0.4683673469387755,0.9239,Positive
211532516,0.26666666666666666,0.5,0.7003,Positive
211528344,0.2,0.575,0.6249,Positive
211521376,0.0,0.0,0.34,Positive
211515631,0.18000000000000002,0.32,0.6115,Positive
211513897,-0.25,0.5,-0.296,Negative
211512616,0.48666666666666664,0.6333333333333334,0.9341,Positive
211509657,0.05714285714285715,0.6071428571428571,-0.1227,Negative
211508082,-0.07153043035395978,0.4235166793990323,0.8429,Positive
211505691,0.09999999999999998,0.6,0.6858,Positive
211503129,0.09765625,0.2875,0.0,Neutral
211499011,-0.012499999999999983,0.42500000000000004,0.8478,Positive
211496861,-0.06794871794871794,0.37875457875457874,-0.9276,Negative
211494691,0.13333333333333333,0.7166666666666667,0.6249,Positive
211493420,0.0,0.0,-0.5106,Negative
211493325,0.1571428571428571,0.4714285714285714,0.7668,Positive
211491292,0.3,0.2,0.5106,Positive
211474011,0.19384126984126984,0.5296507936507936,0.9871,Positive
211473109,-0.14374999999999993,0.6666666666666666,0.6996,Positive
211461650,0.09999999999999998,0.5,0.4019,Positive
211458822,0.125,0.5375,0.9022,Positive
211447447,0.0,0.0,0.0,Neutral
211445842,0.55,0.575,0.8467,Positive
211444475,0.8,0.75,0.2263,Positive
211436496,-0.20000000000000004,0.26666666666666666,-0.4215,Negative
211426494,0.0,0.6000000000000001,0.7003,Positive
211414019,0.35,0.675,0.7717,Positive
211411952,0.0,0.9,0.0,Neutral
211403742,0.21666666666666667,0.49444444444444446,0.7184,Positive
211388821,0.16743589743589737,0.5164102564102565,0.9237,Positive
211373875,0.475,0.525,0.8934,Positive
211371773,0.09549267399267397,0.44144167371090426,0.9868,Positive
211371462,-0.3333333333333333,0.6166666666666666,-0.7817,Negative
211355974,0.0,0.0,0.0,Neutral
211346557,0.5,0.5406249999999999,0.9524,Positive
211344224,-0.05000000000000002,0.30000000000000004,0.8316,Positive
211338105,0.029999999999999992,0.2866666666666667,0.8555,Positive
211337753,0.08201754385964911,0.5596491228070175,0.9948,Positive
211329787,0.13541666666666666,0.5083333333333333,0.7003,Positive
211327671,0.04999999999999999,0.5,0.6369,Positive
211327633,0.09583333333333334,0.5458333333333333,0.8854,Positive
211327505,0.11249999999999999,0.30000000000000004,0.7096,Positive
211327104,0.4,0.5875,0.7712,Positive
211325461,-1.0,0.9,-0.7519,Negative
211319135,0.25643939393939397,0.3533333333333334,0.9165,Positive
211316566,0.1,0.4,0.6597,Positive
211316258,0.02500000000000001,0.15000000000000002,-0.2498,Negative
211315752,0.0,0.0,0.0,Neutral
211303577,-0.1,0.2,-0.6486,Negative
212613089,0.25,0.625,-0.2484,Negative
212581779,0.22499999999999998,0.6625000000000001,-0.3167,Negative
212549160,0.0,0.0,0.0,Neutral
212515895,-0.04134615384615385,0.5057692307692307,0.5118,Positive
212511679,0.0,0.0,0.0,Neutral
212490524,0.11666666666666668,0.5916666666666667,0.6605,Positive
212406025,-0.4,0.4,0.0,Neutral
212386034,-0.04927721088435377,0.41271258503401365,-0.0639,Negative
212385426,-0.1,0.2,0.0,Neutral
212364605,-0.7199999999999999,0.7466666666666666,-0.9136,Negative
211878471,-0.04556277056277058,0.529978354978355,-0.54,Negative
211564553,0.0,0.2,0.3468,Positive
211283241,-0.09166666666666667,0.6333333333333333,0.0,Neutral
210403986,-0.03333333333333336,0.4666666666666666,0.7003,Positive
210301835,0.13333333333333333,0.3833333333333333,0.784,Positive
210181085,-0.05000000000000002,0.525,0.7096,Positive
210061145,0.12420798898071628,0.5578980363071271,0.3896,Positive
209995140,0.06666666666666665,0.6,0.4588,Positive
209976339,0.2159090909090909,0.5119318181818181,0.8842,Positive
209952861,0.04363839285714285,0.520982142857143,0.0291,Neutral
209826355,-1.0,1.0,0.2411,Positive
209733347,0.6,0.6000000000000001,0.8377,Positive
209693336,-0.3972222222222222,0.6138888888888889,-0.4241,Negative
209678857,0.19999999999999998,0.4833333333333334,0.0018,Neutral
209668411,0.0,0.0,0.2023,Positive
209514685,-0.018518518518518528,0.3212962962962963,-0.3182,Negative
209430986,0.26666666666666666,0.49999999999999994,0.8779,Positive
209346108,0.04227272727272727,0.5209090909090909,0.0201,Neutral
209275060,0.3,0.1,0.2263,Positive
209085504,0.03916666666666665,0.4330555555555555,-0.1562,Negative
209055401,-0.3,0.7333333333333334,-0.6971,Negative
208973751,0.0,0.75,-0.2716,Negative
208939863,0.2285714285714286,0.42857142857142855,0.4497,Positive
208909373,0.0,0.0,0.4019,Positive
208888739,0.6,1.0,0.8126,Positive
208852689,0.1,0.33499999999999996,0.7906,Positive
208839924,-0.23012820512820514,0.583974358974359,-0.9881,Negative
208834680,0.125,0.4000000000000001,0.8788,Positive
208748603,-0.13333333333333336,0.32,-0.7783,Negative
208696433,0.0,0.875,-0.0498,Neutral
208683933,0.0,1.0,0.4767,Positive
208645575,0.07499999999999998,0.4541666666666667,-0.3167,Negative
208619137,0.5,0.525,0.0018,Neutral
208576888,0.09,0.3533333333333334,0.4404,Positive
208517369,0.14999999999999997,0.30000000000000004,0.8834,Positive
208466457,0.05261299435028249,0.4431295399515739,-0.3448,Negative
208453125,0.05000000000000002,0.5,-0.0772,Negative
208437246,0.0,0.125,0.0,Neutral
208412411,-0.2750000000000001,0.602659574468085,-0.9987,Negative
208397964,0.17500000000000004,0.5375,0.8381,Positive
208253359,-0.14,0.44000000000000006,0.4767,Positive
208177841,0.10961538461538461,0.4673076923076923,0.5848,Positive
208150102,0.1875,0.51125,0.9422,Positive
208053473,0.0,0.0,-0.4389,Negative
207989972,0.39999999999999997,0.65,0.0735,Positive
207989002,0.2389285714285714,0.4364285714285715,0.8906,Positive
207979488,0.27757427757427744,0.55505698005698,0.9843,Positive
207948893,-0.4,0.4,0.34,Positive
207766911,5.551115123125783e-17,0.6333333333333333,-0.1531,Negative
207731116,0.017171957671957682,0.5373756613756614,0.8531,Positive
207709315,0.3,0.61,0.5518,Positive
207700493,0.07149122807017544,0.5583333333333333,-0.785,Negative
207689584,0.15,0.475,0.2975,Positive
207687085,-0.018750000000000003,0.26875000000000004,-0.4767,Negative
207681983,-0.04,0.45999999999999996,-0.7187,Negative
207565621,0.2,0.3,0.6808,Positive
207524135,-0.025000000000000022,0.5333333333333333,0.8285,Positive
207518684,-0.35,0.5,0.0,Neutral
207480505,-0.2125,0.35,-0.6545,Negative
207410717,0.001805555555555551,0.3659829059829059,-0.374,Negative
207391933,0.00015873015873015084,0.4429960317460318,0.274,Positive
207294751,0.0,0.0,0.0,Neutral
207288339,0.0,0.75,-0.7433,Negative
207282074,-0.1018939393939394,0.49195075757575757,-0.7928,Negative
207276426,0.0,0.0,-0.3089,Negative
207224993,0.0,0.0,0.0,Neutral
207138041,0.11374999999999999,0.49750000000000005,-0.4005,Negative
207087877,-0.08333333333333333,0.611111111111111,-0.2732,Negative
207079826,-0.03333333333333335,0.20000000000000004,0.5106,Positive
207050808,0.0,0.75,-0.5898,Negative
207049163,-0.13333333333333333,0.4166666666666667,-0.5563,Negative
207046778,-0.08072916666666667,0.5692708333333334,0.764,Positive
207001681,0.19999999999999998,0.48333333333333334,0.0018,Neutral
206996038,0.0,0.3333333333333333,0.4939,Positive
206986908,-0.07155844155844154,0.46538961038961035,-0.9914,Negative
206978218,0.0,0.0,0.0,Neutral
206970217,-0.21999999999999997,0.5133333333333333,-0.5022,Negative
206967899,0.0,0.0,0.5859,Positive
206933657,0.07513736263736262,0.479532967032967,-0.4521,Negative
206922979,0.13846153846153847,0.4772435897435897,0.8288,Positive
206889287,0.19057971014492753,0.5854554865424431,0.9776,Positive
206863605,0.117741935483871,0.4693548387096775,0.9834,Positive
206817567,-0.17619047619047618,0.6976190476190476,-0.5023,Negative
206776787,0.012499999999999997,0.5958333333333333,-0.6361,Negative
206745687,-0.2,0.3666666666666667,0.0,Neutral
206744794,-0.07500000000000001,0.3666666666666667,-0.5719,Negative
206742243,-0.35625,0.49375,0.6486,Positive
206725104,0.3,0.2,0.5106,Positive
206684454,0.13333333333333333,0.5499999999999999,0.7579,Positive
206684339,-0.00833333333333334,0.5333333333333333,0.5562,Positive
206662998,-0.13571428571428573,0.5333333333333333,0.003,Neutral
206645876,-0.7,0.85,-0.9413,Negative
206634719,0.1725,0.315,0.8268,Positive
206620151,0.009999999999999998,0.31,-0.8468,Negative
206617331,0.26470588235294124,0.4748039215686275,-0.1333,Negative
206601507,-0.0754166666666667,0.5866666666666667,-0.4927,Negative
206597043,0.04444444444444443,0.5111111111111111,0.2732,Positive
206596310,0.2333333333333333,0.44999999999999996,0.8689,Positive
206582295,0.6,0.3,0.6003,Positive
206579035,-0.2625,0.65,-0.5574,Negative
206576539,0.015789473684210523,0.5559941520467836,-0.9357,Negative
206559686,0.10833333333333332,0.5305555555555556,-0.4939,Negative
206559038,1.0,0.3,0.765,Positive
206524739,0.20239109848484846,0.4985085227272727,0.9951,Positive
206522887,0.00512820512820511,0.5205128205128206,-0.8843,Negative
206506480,0.07546875000000001,0.5593750000000001,-0.8923,Negative
206492709,-0.1,0.35000000000000003,-0.3182,Negative
206488736,0.25,0.625,-0.5256,Negative
206431750,0.0738425925925926,0.49652777777777785,0.296,Positive
206431673,-0.10757575757575757,0.346969696969697,-0.25,Negative
206376918,-0.11697769197769198,0.5150793650793651,-0.9109,Negative
206358047,0.040624999999999994,0.4875,-0.7265,Negative
206351443,-0.18333333333333332,0.6360317460317461,-0.9309,Negative
206345676,-0.10482954545454545,0.4036931818181818,0.3948,Positive
206311064,0.0,0.75,0.2909,Positive
206301167,0.051689189189189196,0.479202059202059,0.8314,Positive
206274751,0.0,0.1,0.3182,Positive
206269174,0.29583333333333334,0.6263888888888889,0.9044,Positive
206263036,-0.4,0.4,0.0,Neutral
206251859,0.0,0.0,-0.2244,Negative
206250361,0.16944444444444443,0.7305555555555555,-0.6474,Negative
206246874,-0.04072619047619048,0.5014999999999998,-0.9952,Negative
206242748,0.13333333333333333,0.39999999999999997,0.5789,Positive
